,document_id,last,first,state_dst,year,filing_date
294,20019333,Langevin,James R.,RI02,2021,2021-08-14
295,20018308,Langevin,James R.,RI02,2021,2021-03-10
296,20019600,Langevin,James R.,RI02,2021,2021-10-15
297,20018852,Langevin,James R.,RI02,2021,2021-06-10
298,20018522,Langevin,James R.,RI02,2021,2021-04-09
299,20019734,Langevin,James R.,RI02,2021,2021-11-15
300,20019949,Langevin,James R.,RI02,2021,2021-12-13
301,20018701,Lee,Susie,NV03,2021,2021-05-10
302,20018528,Lee,Susie,NV03,2021,2021-05-05
303,20017980,Lee,Susie,NV03,2021,2021-01-11
304,20019238,Lee,Susie,NV03,2021,2021-08-13
305,20019586,Lee,Susie,NV03,2021,2021-10-12
